pop,seed,checkpoint,reached,n_new,recall,precision,igd,hv_gap,n_outside_ref,raw_at_checkpoint,cache_hits_at_checkpoint,final_raw,final_cache_hits
100,1,4696,1,4696,0.3079584775086505,0.5219941348973607,1.9736588462695965,0.004092243344000152,0,6819,2123,95700,75698
100,1,6168,1,6168,0.370242214532872,0.5515463917525774,1.6777708493236012,0.0034377956189302807,0,9995,3827,95700,75698
100,1,6611,1,6611,0.39100346020761245,0.5809768637532133,1.674548199238495,0.0032955505851185217,0,11085,4474,95700,75698
100,1,10000,1,10000,0.5051903114186851,0.7087378640776699,1.3424644254817393,0.0016082490013783152,0,21143,11143,95700,75698
100,1,15000,1,15000,0.6730103806228374,0.820675105485232,0.8846306422333461,0.0007955118847524987,0,45902,30902,95700,75698
100,1,20000,1,20000,0.78719723183391,0.8939096267190569,0.5942985428036113,0.00025896667775053523,0,95672,75672,95700,75698
100,2,4696,1,4696,0.3373702422145329,0.5357142857142857,1.8966441307296549,0.0028884629440304854,0,6488,1792,95100,75100
100,2,6168,1,6168,0.3892733564013841,0.5859375,1.6979127405537846,0.0019357743465839153,0,9617,3449,95100,75100
100,2,6611,1,6611,0.4083044982698962,0.5989847715736041,1.6410891796215519,0.0018992770204156744,0,10730,4119,95100,75100
100,2,10000,1,10000,0.5294117647058824,0.690744920993228,1.2132243772848694,0.0013951728715962464,0,20970,10970,95100,75100
100,2,15000,1,15000,0.6695501730103807,0.8079331941544885,0.8540792725973663,0.0006208484219476394,0,45063,30063,95100,75100
100,2,20000,1,20000,0.7923875432525952,0.8807692307692307,0.5759926860424535,0.00030650151169442,0,95068,75068,95100,75100
100,3,4696,1,4696,0.3494809688581315,0.5958702064896755,2.0069767567372923,0.003626346131933728,0,6641,1945,93500,73492
100,3,6168,1,6168,0.4134948096885813,0.6459459459459459,1.6835875722644713,0.003101742780361189,0,9884,3716,93500,73492
100,3,6611,1,6611,0.42560553633217996,0.6577540106951871,1.6675620916531149,0.0027214506201179126,0,11021,4410,93500,73492
100,3,10000,1,10000,0.5173010380622838,0.7002341920374707,1.3359202709261557,0.0009892138975558366,0,23325,13325,93500,73492
100,3,15000,1,15000,0.6626297577854672,0.7913223140495868,0.8891710461020289,0.0005167996527975748,0,48432,33432,93500,73492
100,3,20000,1,20000,0.7941176470588235,0.8793103448275862,0.5347995201488033,0.00030194265654903647,0,93419,73419,93500,73492
100,4,4696,1,4696,0.3408304498269896,0.5969696969696969,1.9323510117021563,0.004180511959542048,0,6891,2195,89800,69789
100,4,6168,1,6168,0.4100346020761246,0.6493150684931507,1.7682473849098592,0.003510070719392696,0,10151,3983,89800,69789
100,4,6611,1,6611,0.42387543252595156,0.6568364611260054,1.663519856315503,0.0034875031852011325,0,11196,4585,89800,69789
100,4,10000,1,10000,0.532871972318339,0.7230046948356808,1.2562512448774912,0.00242253175680982,0,20939,10939,89800,69789
100,4,15000,1,15000,0.6833910034602076,0.8333333333333334,0.8667834553220461,0.0011791452363375413,0,44776,29776,89800,69789
100,4,20000,1,20000,0.8096885813148789,0.9140625,0.5511559997140304,0.00018432416983079331,0,89704,69704,89800,69789
100,5,4696,1,4696,0.29930795847750863,0.49712643678160917,1.9750376469608106,0.006040796278347293,0,6575,1879,91300,71299
100,5,6168,1,6168,0.3737024221453287,0.5775401069518716,1.7473927546648729,0.0034865829126459603,0,9788,3620,91300,71299
