pop,seed,checkpoint,reached,n_new,recall,precision,igd,hv_gap,n_outside_ref,raw_at_checkpoint,cache_hits_at_checkpoint,final_raw,final_cache_hits
50,12,4696,1,4696,0.2837370242214533,0.5222929936305732,2.3119486299132808,0.003968818726051057,0,8014,3318,146050,126049
50,12,6168,1,6168,0.34429065743944637,0.5574229691876751,2.019130425691079,0.0030414718361246296,0,12046,5878,146050,126049
50,12,6611,1,6611,0.36678200692041524,0.5888888888888889,1.9518441432245697,0.0024115858433213034,0,13339,6728,146050,126049
50,12,10000,1,10000,0.47750865051903113,0.6715328467153284,1.493589447944207,0.0016315922354173415,0,26820,16820,146050,126049
50,12,15000,1,15000,0.5916955017301038,0.7467248908296943,1.144512054043545,0.00087680954744402,0,69688,54688,146050,126049
50,12,20000,1,20000,0.7162629757785467,0.8397565922920892,0.797871214747552,0.0005598604882660756,0,146028,126028,146050,126049
50,13,4696,1,4696,0.26124567474048443,0.49185667752442996,2.407161751165429,0.008694445558943073,0,9179,4483,172950,152950
50,13,6168,1,6168,0.314878892733564,0.5416666666666666,2.103047670503806,0.005021766681411825,0,13814,7646,172950,152950
50,13,6611,1,6611,0.32698961937716264,0.5494186046511628,2.018385007081473,0.004939700375432845,0,15182,8571,172950,152950
50,13,10000,1,10000,0.4186851211072664,0.6173469387755102,1.6732795412554924,0.002855196125588875,0,35464,25464,172950,152950
50,13,15000,1,15000,0.5709342560553633,0.7366071428571429,1.1263475689384082,0.0011952419044790343,0,80596,65596,172950,152950
50,13,20000,1,20000,0.7145328719723183,0.8003875968992248,0.7411951859355239,0.0005336859012759931,0,172941,152941,172950,152950
50,14,4696,1,4696,0.24394463667820068,0.41348973607038125,2.289571577285245,0.004799629487430407,0,7893,3197,160650,140650
50,14,6168,1,6168,0.2889273356401384,0.4626038781163435,2.169311130229487,0.004111303971845457,0,12842,6674,160650,140650
50,14,6611,1,6611,0.3079584775086505,0.4823848238482385,2.0452451721879417,0.0038852222466970615,0,14350,7739,160650,140650
50,14,10000,1,10000,0.43252595155709345,0.5952380952380952,1.6046168673914911,0.002039384192567144,0,30586,20586,160650,140650
50,14,15000,1,15000,0.5622837370242214,0.7080610021786492,1.209979400555427,0.0012063671060589286,0,72759,57759,160650,140650
50,14,20000,1,20000,0.6885813148788927,0.8139059304703476,0.8066929214388427,0.0005360862783011784,0,160616,140616,160650,140650
50,15,4696,1,4696,0.3235294117647059,0.5342857142857143,2.1174379460667283,0.004917037455741956,0,8156,3460,165500,145500
50,15,6168,1,6168,0.3685121107266436,0.5788043478260869,1.996668886854505,0.0046969984220402,0,12540,6372,165500,145500
50,15,6611,1,6611,0.38408304498269896,0.5951742627345844,1.9446299760426433,0.004506276359068881,0,13916,7305,165500,145500
50,15,10000,1,10000,0.47231833910034604,0.6825,1.4856404999787707,0.0024988755191596985,0,28642,18642,165500,145500
50,15,15000,1,15000,0.6089965397923875,0.7874720357941835,1.138416343816195,0.0013019431242120734,0,75190,60190,165500,145500
50,15,20000,1,20000,0.7197231833910035,0.8387096774193549,0.7638013657881632,0.0006865062680668801,0,165500,145500,165500,145500
50,16,4696,1,4696,0.27335640138408307,0.48466257668711654,2.3337196971343297,0.005097440863367357,0,8357,3661,155050,135049
