pop,seed,checkpoint,reached,n_new,recall,precision,igd,hv_gap,n_outside_ref,raw_at_checkpoint,cache_hits_at_checkpoint,final_raw,final_cache_hits
50,24,20000,1,20000,0.7335640138408305,0.828125,0.7103835933857818,0.0005648398778491533,0,169918,149918,169950,149948
50,25,4696,1,4696,0.27854671280276816,0.5015576323987538,2.432200980172264,0.007119219992003672,0,8669,3973,163200,143200
50,25,6168,1,6168,0.3235294117647059,0.5252808988764045,2.1140645827490734,0.003938384615924691,0,13420,7252,163200,143200
50,25,6611,1,6611,0.3408304498269896,0.5295698924731183,1.9312535017196724,0.003251551544665464,0,14873,8262,163200,143200
50,25,10000,1,10000,0.4463667820069204,0.6370370370370371,1.5565827645962627,0.0020418618229605286,0,27058,17058,163200,143200
50,25,15000,1,15000,0.5916955017301038,0.7169811320754716,1.0819428133353457,0.0010006471695018862,0,64040,49040,163200,143200
50,25,20000,1,20000,0.6972318339100346,0.7933070866141733,0.7907755103613907,0.0007905288829098238,0,163186,143186,163200,143200
50,26,4696,1,4696,0.2664359861591695,0.4967741935483871,2.6235003836080275,0.0042459518836576934,0,8818,4122,168150,148148
50,26,6168,1,6168,0.31141868512110726,0.5247813411078717,2.1303672002085268,0.003918052615942063,0,14089,7921,168150,148148
50,26,6611,1,6611,0.32525951557093424,0.5513196480938416,2.0442956448807066,0.003826876476049617,0,15570,8959,168150,148148
50,26,10000,1,10000,0.4083044982698962,0.6020408163265306,1.6850292056063938,0.002341392363694092,0,33126,23126,168150,148148
50,26,15000,1,15000,0.5657439446366782,0.7234513274336283,1.134207367392338,0.0011245177145402722,0,78457,63457,168150,148148
50,26,20000,1,20000,0.7214532871972318,0.8160469667318982,0.7159478808683405,0.0004494877620767879,0,168106,148106,168150,148148
50,27,4696,1,4696,0.3027681660899654,0.541795665634675,2.1904604725060257,0.0040241264992851656,0,8801,4105,186450,166450
50,27,6168,1,6168,0.356401384083045,0.5738161559888579,2.0224959189322713,0.0033744939560890726,0,12224,6056,186450,166450
50,27,6611,1,6611,0.38408304498269896,0.6049046321525886,1.8681647970723678,0.0029270015770827664,0,13540,6929,186450,166450
50,27,10000,1,10000,0.4740484429065744,0.6602409638554216,1.4711893473480508,0.001874726283959007,0,27330,17330,186450,166450
50,27,15000,1,15000,0.5709342560553633,0.712742980561555,1.1313258059476343,0.0014695351940967139,0,73114,58114,186450,166450
50,27,20000,1,20000,0.6816608996539792,0.7635658914728682,0.7929067545369575,0.0009535347796701568,0,186447,166447,186450,166450
50,28,4696,1,4696,0.2889273356401384,0.5045317220543807,2.216911655563444,0.0027645796019136726,0,8049,3353,163400,143399
50,28,6168,1,6168,0.3235294117647059,0.5282485875706214,2.0215964902411176,0.002536036324903901,0,12941,6773,163400,143399
50,28,6611,1,6611,0.3304498269896194,0.5365168539325843,2.016971360768197,0.002514711343431778,0,14680,8069,163400,143399
50,28,10000,1,10000,0.42560553633217996,0.6029411764705882,1.6197991132739045,0.001978789877500171,0,31730,21730,163400,143399
50,28,15000,1,15000,0.5916955017301038,0.7737556561085973,1.1611495161697891,0.0007750755617808927,0,77250,62250,163400,143399
50,28,20000,1,20000,0.7162629757785467,0.8296593186372746,0.7633294425104634,0.0005288340231159288,0,163368,143368,163400,143399
50,29,4696,1,4696,0.28027681660899656,0.49390243902439024,2.1099796407761717,0.005113080596997507,0,7649,2953,168350,148348
50,29,6168,1,6168,0.3217993079584775,0.5027027027027027,1.8677622475117543,0.0036282230383795967,0,12255,6087,168350,148348
50,29,6611,1,6611,0.3356401384083045,0.5118733509234829,1.8275886142842135,0.0035703767606012475,0,13565,6954,168350,148348
50,29,10000,1,10000,0.4429065743944637,0.5953488372093023,1.506982648185971,0.002122507718962467,0,30875,20875,168350,148348
50,29,15000,1,15000,0.5605536332179931,0.6967741935483871,1.2084822585431556,0.0014769383678759998,0,81190,66190,168350,148348
50,29,20000,1,20000,0.6782006920415224,0.782435129740519,0.9018049065216261,0.0006599013706060661,0,168344,148344,168350,148348
50,30,4696,1,4696,0.29930795847750863,0.5043731778425656,2.009608077780221,0.004561068718345536,0,6923,2227,109700,89700
50,30,6168,1,6168,0.3494809688581315,0.5358090185676393,1.7562438454525366,0.003998000080293286,0,10434,4266,109700,89700
50,30,6611,1,6611,0.35813148788927335,0.5307692307692308,1.702394760955779,0.0038227053618693748,0,11640,5029,109700,89700
50,30,10000,1,10000,0.47058823529411764,0.6044444444444445,1.3261420567114879,0.0018150914982796441,0,22674,12674,109700,89700
50,30,15000,1,15000,0.615916955017301,0.7463312368972747,0.9095761602556341,0.0008842688411729043,0,47678,32678,109700,89700
50,30,20000,1,20000,0.745674740484429,0.8385214007782101,0.6109983262004061,0.0004460780155885317,0,109695,89695,109700,89700
