pop,seed,checkpoint,reached,n_new,recall,precision,igd,hv_gap,n_outside_ref,raw_at_checkpoint,cache_hits_at_checkpoint,final_raw,final_cache_hits
20,7,6168,1,6168,0.27335640138408307,0.4647058823529412,2.2501766745711205,0.005677570523884467,0,30984,24816,400000,384861
20,7,6611,1,6611,0.2837370242214533,0.46458923512747874,2.155100638472852,0.005547893929004207,0,35577,28966,400000,384861
20,7,10000,1,10000,0.3391003460207612,0.509090909090909,1.9947674044651469,0.005039918172756233,0,108740,98740,400000,384861
20,7,15000,1,15000,0.4532871972318339,0.5968109339407744,1.526276345230805,0.002150826375813129,0,382733,367733,400000,384861
20,7,20000,0,15139,,,,,,,,400000,384861
20,8,4696,1,4696,0.21626297577854672,0.3943217665615142,2.3801399345859253,0.0073611299545463,0,11125,6429,400000,383950
20,8,6168,1,6168,0.2768166089965398,0.47337278106508873,2.1072701822218067,0.005491980372759366,0,21827,15659,400000,383950
20,8,6611,1,6611,0.2906574394463668,0.48695652173913045,2.043166228732336,0.005432501310078688,0,25367,18756,400000,383950
20,8,10000,1,10000,0.3719723183391003,0.5555555555555556,1.8558814936816141,0.0042595023261507315,0,73878,63878,400000,383950
20,8,15000,1,15000,0.48788927335640137,0.6351351351351351,1.343554868097499,0.0021142444584380045,0,323306,308306,400000,383950
20,8,20000,0,16050,,,,,,,,400000,383950
20,9,4696,1,4696,0.2041522491349481,0.367601246105919,2.606270069058916,0.0068588592977114685,0,16032,11336,400000,384477
20,9,6168,1,6168,0.25259515570934254,0.41595441595441596,2.281957063353977,0.005464517092285369,0,31148,24980,400000,384477
20,9,6611,1,6611,0.25951557093425603,0.4178272980501393,2.2360086514100215,0.005151948060858401,0,35805,29194,400000,384477
20,9,10000,1,10000,0.3546712802768166,0.5394736842105263,1.8188463970320758,0.003762565258789142,0,108497,98497,400000,384477
20,9,15000,1,15000,0.4740484429065744,0.6199095022624435,1.4090338953505095,0.0020219599473935454,0,363168,348168,400000,384477
20,9,20000,0,15523,,,,,,,,400000,384477
20,10,4696,1,4696,0.2093425605536332,0.3941368078175896,2.6694360718864183,0.009613126595994267,0,13122,8426,400000,384161
20,10,6168,1,6168,0.25432525951557095,0.4637223974763407,2.4646761460071094,0.006398585253756173,0,25885,19717,400000,384161
20,10,6611,1,6611,0.2629757785467128,0.4523809523809524,2.4112940970215138,0.0061662471989376785,0,30858,24247,400000,384161
20,10,10000,1,10000,0.3719723183391003,0.5598958333333334,1.8776989225619476,0.003414163929409093,0,102509,92509,400000,384161
20,10,15000,1,15000,0.48788927335640137,0.6497695852534562,1.4094782625676032,0.0012144729338240052,0,328932,313932,400000,384161
20,10,20000,0,15839,,,,,,,,400000,384161
20,11,4696,1,4696,0.21280276816608998,0.4270833333333333,2.9189028048489605,0.007167718267065727,1,20032,15336,400000,385048
20,11,6168,1,6168,0.26124567474048443,0.470404984423676,2.5628265691953516,0.005623548713201388,0,34681,28513,400000,385048
20,11,6611,1,6611,0.2629757785467128,0.46060606060606063,2.507862862341998,0.005605226411827089,0,41294,34683,400000,385048
20,11,10000,1,10000,0.35986159169550175,0.5531914893617021,1.985759373799087,0.0029799034981180437,0,108343,98343,400000,385048
20,11,15000,0,14952,,,,,,,,400000,385048
20,11,20000,0,14952,,,,,,,,400000,385048
20,12,4696,1,4696,0.22664359861591696,0.4712230215827338,2.9184421305198778,0.008935411831006834,0,15449,10753,400000,385074
20,12,6168,1,6168,0.27162629757785467,0.5032051282051282,2.5752070959709075,0.0067398133781351715,0,27169,21001,400000,385074
20,12,6611,1,6611,0.2768166089965398,0.5031446540880503,2.5161805186653736,0.006577186538516465,0,32759,26148,400000,385074
20,12,10000,1,10000,0.3737024221453287,0.5510204081632653,1.799979613413122,0.003112244217167455,0,99503,89503,400000,385074
20,12,15000,0,14926,,,,,,,,400000,385074
20,12,20000,0,14926,,,,,,,,400000,385074
20,13,4696,1,4696,0.23875432525951557,0.45544554455445546,2.698411905294244,0.00741470888712537,0,17845,13149,400000,385019
20,13,6168,1,6168,0.2698961937716263,0.46846846846846846,2.3577012973549047,0.005961648462836459,0,34164,27996,400000,385019
20,13,6611,1,6611,0.28027681660899656,0.4668587896253602,2.3206107785836037,0.005568617927371383,0,38091,31480,400000,385019
20,13,10000,1,10000,0.36505190311418684,0.5567282321899736,1.9715719134640028,0.003281466510216304,0,113809,103809,400000,385019
20,13,15000,0,14981,,,,,,,,400000,385019
20,13,20000,0,14981,,,,,,,,400000,385019
20,14,4696,1,4696,0.23183391003460208,0.475177304964539,2.6776183780246057,0.006654234846423031,0,14263,9567,400000,384408
20,14,6168,1,6168,0.2664359861591695,0.49201277955271566,2.5054417897327497,0.004948547428622354,0,30043,23875,400000,384408
20,14,6611,1,6611,0.2750865051903114,0.49226006191950467,2.36074424056452,0.004777234236189785,0,35564,28953,400000,384408
20,14,10000,1,10000,0.36678200692041524,0.5421994884910486,1.77737379889801,0.0034619048746577135,0,99744,89744,400000,384408
20,14,15000,1,15000,0.4913494809688581,0.6396396396396397,1.3897036001614724,0.0022140203134672627,0,340748,325748,400000,384408
20,14,20000,0,15592,,,,,,,,400000,384408
20,15,4696,1,4696,0.22664359861591696,0.4729241877256318,2.8855359207290827,0.00743016451302014,0,14361,9665,400000,384580
20,15,6168,1,6168,0.2577854671280277,0.4837662337662338,2.6328163827855127,0.005705637983411537,0,31840,25672,400000,384580
20,15,6611,1,6611,0.2647058823529412,0.4857142857142857,2.518487524717961,0.00568839418900102,0,39607,32996,400000,384580
20,15,10000,1,10000,0.3685121107266436,0.5503875968992248,1.8585105198780085,0.0037061224893062228,0,102044,92044,400000,384580
20,15,15000,1,15000,0.4844290657439446,0.6511627906976745,1.4581694001810594,0.0024129080276286867,0,372463,357463,400000,384580
20,15,20000,0,15420,,,,,,,,400000,384580
20,16,4696,1,4696,0.20761245674740483,0.42857142857142855,2.9572019028937335,0.008066479309353175,0,17708,13012,400000,385073
20,16,6168,1,6168,0.24567474048442905,0.4536741214057508,2.5307901328917923,0.005005811978335854,0,33177,27009,400000,385073
20,16,6611,1,6611,0.2577854671280277,0.4670846394984326,2.482760971532104,0.004711225051250522,0,39463,32852,400000,385073
20,16,10000,1,10000,0.3875432525951557,0.5848563968668408,1.9852318254896069,0.0027182095778186476,0,108635,98635,400000,385073
20,16,15000,0,14927,,,,,,,,400000,385073
20,16,20000,0,14927,,,,,,,,400000,385073
20,17,4696,1,4696,0.21107266435986158,0.4295774647887324,2.76458573933556,0.005961861903238381,1,12870,8174,400000,385036
20,17,6168,1,6168,0.25259515570934254,0.47096774193548385,2.5959749297887926,0.005606454486309517,1,24958,18790,400000,385036
20,17,6611,1,6611,0.2577854671280277,0.46417445482866043,2.498023727383292,0.005297254968425031,1,30210,23599,400000,385036
20,17,10000,1,10000,0.3494809688581315,0.517948717948718,2.008041234730392,0.003710226220971159,0,117652,107652,400000,385036
20,17,15000,0,14964,,,,,,,,400000,385036
20,17,20000,0,14964,,,,,,,,400000,385036
20,18,4696,1,4696,0.23875432525951557,0.46308724832214765,2.4212225765313593,0.006422481433129571,0,12619,7923,400000,384540
20,18,6168,1,6168,0.2681660899653979,0.47692307692307695,2.211989113152479,0.005776356700180458,0,24832,18664,400000,384540
20,18,6611,1,6611,0.27854671280276816,0.4749262536873156,2.1537809580055702,0.00559239885922987,0,31502,24891,400000,384540
20,18,10000,1,10000,0.35294117647058826,0.5368421052631579,1.8614842531111353,0.003986514757308854,0,93846,83846,400000,384540
20,18,15000,1,15000,0.45674740484429066,0.5866666666666667,1.4024433427176874,0.0023532198734462747,0,349168,334168,400000,384540
20,18,20000,0,15460,,,,,,,,400000,384540
20,19,4696,1,4696,0.22664359861591696,0.46953405017921146,2.50777638493596,0.006298357692490394,0,15024,10328,400000,384626
20,19,6168,1,6168,0.27335640138408307,0.5180327868852459,2.37892602663122,0.004701879631628826,0,28022,21854,400000,384626
20,19,6611,1,6611,0.28719723183391005,0.5253164556962026,2.280312418300715,0.004317445623925372,0,31024,24413,400000,384626
20,19,10000,1,10000,0.3806228373702422,0.582010582010582,1.8123664396506767,0.0030597368084132864,0,92586,82586,400000,384626
20,19,15000,1,15000,0.49480968858131485,0.6729411764705883,1.4737557788076205,0.0023103061948658897,0,363465,348465,400000,384626
20,19,20000,0,15374,,,,,,,,400000,384626
20,20,4696,1,4696,0.23875432525951557,0.4791666666666667,2.6109491281949384,0.008863569258458335,0,16607,11911,400000,384350
20,20,6168,1,6168,0.25951557093425603,0.46153846153846156,2.4178758171276646,0.0074415016272783565,0,31867,25699,400000,384350
20,20,6611,1,6611,0.2629757785467128,0.4550898203592814,2.399219911399622,0.006718788163911503,0,39029,32418,400000,384350
20,20,10000,1,10000,0.3633217993079585,0.5236907730673317,1.8361091818156818,0.0033646355788965574,0,96813,86813,400000,384350
20,20,15000,1,15000,0.49653979238754326,0.6522727272727272,1.3864177911885838,0.0013292229785768642,0,349632,334632,400000,384350
20,20,20000,0,15650,,,,,,,,400000,384350
20,21,4696,1,4696,0.21107266435986158,0.41216216216216217,2.6477344410378514,0.006394645211918885,1,15454,10758,400000,384559
20,21,6168,1,6168,0.2508650519031142,0.4517133956386293,2.467038112703115,0.00554109972486938,1,31589,25421,400000,384559
20,21,6611,1,6611,0.2647058823529412,0.46504559270516715,2.401777372169447,0.005448366201662459,1,37907,31296,400000,384559
20,21,10000,1,10000,0.3477508650519031,0.5374331550802139,2.040546186060825,0.003416779321486972,0,109192,99192,400000,384559
20,21,15000,1,15000,0.47058823529411764,0.6210045662100456,1.5206156862356326,0.0021811798745866766,0,359003,344003,400000,384559
20,21,20000,0,15441,,,,,,,,400000,384559
20,22,4696,1,4696,0.21107266435986158,0.4236111111111111,2.8238097016097767,0.007767993585098029,0,18465,13769,400000,385155
20,22,6168,1,6168,0.24567474048442905,0.4409937888198758,2.5962130608479463,0.0071999150113738735,0,35944,29776,400000,385155
20,22,6611,1,6611,0.25951557093425603,0.4411764705882353,2.4388025013069203,0.007000551946269203,0,41919,35308,400000,385155
20,22,10000,1,10000,0.3408304498269896,0.506426735218509,2.0533914708991614,0.004165804507322639,0,129942,119942,400000,385155
20,22,15000,0,14845,,,,,,,,400000,385155
20,22,20000,0,14845,,,,,,,,400000,385155
20,23,4696,1,4696,0.2179930795847751,0.4421052631578947,2.9757967672063073,0.007725226353170404,0,19536,14840,400000,384961
20,23,6168,1,6168,0.2647058823529412,0.4751552795031056,2.5333436159532883,0.006246225006703361,0,36282,30114,400000,384961
20,23,6611,1,6611,0.2681660899653979,0.47112462006079026,2.485933107725093,0.005930765835020281,0,44524,37913,400000,384961
20,23,10000,1,10000,0.3685121107266436,0.5406091370558376,1.8464259379932157,0.004312219075226108,0,129803,119803,400000,384961
20,23,15000,1,15000,0.4913494809688581,0.6635514018691588,1.4124402706330677,0.0020186686625651203,0,392175,377175,400000,384961
20,23,20000,0,15039,,,,,,,,400000,384961
20,24,4696,1,4696,0.23529411764705882,0.4738675958188153,2.6885987569196215,0.006263775578686258,1,18456,13760,400000,384757
20,24,6168,1,6168,0.2820069204152249,0.49544072948328266,2.3943752061039554,0.005452298416536105,0,32345,26177,400000,384757
20,24,6611,1,6611,0.2906574394463668,0.5029940119760479,2.3662151096486146,0.005291989905500677,0,37712,31101,400000,384757
20,24,10000,1,10000,0.3685121107266436,0.56951871657754,2.062169481792227,0.0030469321533729762,0,111374,101374,400000,384757
20,24,15000,1,15000,0.4688581314878893,0.6467780429594272,1.6402146628715493,0.0020591326246847045,0,369799,354799,400000,384757
20,24,20000,0,15243,,,,,,,,400000,384757
20,25,4696,1,4696,0.2491349480968858,0.45714285714285713,2.488788118542297,0.004494126775104672,0,16135,11439,400000,385125
20,25,6168,1,6168,0.2906574394463668,0.48554913294797686,2.29125814486192,0.0036856903826811326,0,29524,23356,400000,385125
20,25,6611,1,6611,0.3044982698961938,0.49577464788732395,2.207156178114639,0.0036533062478947688,0,36554,29943,400000,385125
20,25,10000,1,10000,0.3806228373702422,0.5541561712846348,1.8889610807229387,0.0024043421829833163,0,111662,101662,400000,385125
20,25,15000,0,14875,,,,,,,,400000,385125
20,25,20000,0,14875,,,,,,,,400000,385125
20,26,4696,1,4696,0.19550173010380623,0.4035714285714286,2.8775296015681073,0.009310557470474462,0,20288,15592,400000,385586
20,26,6168,1,6168,0.2370242214532872,0.4101796407185629,2.430797709338262,0.006631021837503661,0,33141,26973,400000,385586
20,26,6611,1,6611,0.2508650519031142,0.4227405247813411,2.3714488158816134,0.006241282886790581,0,39273,32662,400000,385586
20,26,10000,1,10000,0.32525951557093424,0.47715736040609136,1.8984768574479443,0.004719916678002385,0,118538,108538,400000,385586
20,26,15000,0,14414,,,,,,,,400000,385586
20,26,20000,0,14414,,,,,,,,400000,385586
20,27,4696,1,4696,0.20069204152249134,0.4128113879003559,2.7890755756931016,0.00753523792245818,0,14487,9791,400000,384617
20,27,6168,1,6168,0.24740484429065743,0.45686900958466453,2.5860373071748284,0.0064108896664107785,0,27415,21247,400000,384617
20,27,6611,1,6611,0.2647058823529412,0.46646341463414637,2.458648724769428,0.005587763843398117,0,32200,25589,400000,384617
20,27,10000,1,10000,0.34429065743944637,0.5128865979381443,1.89706216287665,0.004084088259628965,0,98041,88041,400000,384617
20,27,15000,1,15000,0.4688581314878893,0.6117381489841986,1.4414267112731394,0.0020635443545601695,0,363927,348927,400000,384617
20,27,20000,0,15383,,,,,,,,400000,384617
20,28,4696,1,4696,0.20761245674740483,0.40268456375838924,2.610537196588437,0.00834058445127267,1,17491,12795,400000,384751
20,28,6168,1,6168,0.2508650519031142,0.4692556634304207,2.5656657700218464,0.007157041668760043,0,34778,28610,400000,384751
20,28,6611,1,6611,0.2629757785467128,0.475,2.511700090989303,0.00678277882194512,0,39199,32588,400000,384751
20,28,10000,1,10000,0.3391003460207612,0.49872773536895676,1.746208174833878,0.004122154151430003,0,110434,100434,400000,384751
20,28,15000,1,15000,0.4619377162629758,0.6095890410958904,1.4017342922060188,0.0015791562524898296,0,388268,373268,400000,384751
20,28,20000,0,15249,,,,,,,,400000,384751
20,29,4696,1,4696,0.20761245674740483,0.4,2.7320530271233068,0.008119631933362396,1,18136,13440,400000,385529
20,29,6168,1,6168,0.2560553633217993,0.44984802431610943,2.457223226510331,0.005353747263511428,0,34980,28812,400000,385529
20,29,6611,1,6611,0.27162629757785467,0.4801223241590214,2.412064909716317,0.005146376963275614,0,43624,37013,400000,385529
20,29,10000,1,10000,0.3373702422145329,0.5051813471502591,1.8807365091176953,0.003122104178441376,0,143265,133265,400000,385529
20,29,15000,0,14471,,,,,,,,400000,385529
20,29,20000,0,14471,,,,,,,,400000,385529
20,30,4696,1,4696,0.20588235294117646,0.40202702702702703,2.6880823941520062,0.009539444566608461,0,18355,13659,400000,384640
20,30,6168,1,6168,0.24394463667820068,0.42727272727272725,2.2762343271053376,0.007096888494630292,0,35466,29298,400000,384640
20,30,6611,1,6611,0.2508650519031142,0.4367469879518072,2.2658176396985477,0.006685933310025035,0,43600,36989,400000,384640
20,30,10000,1,10000,0.3373702422145329,0.5118110236220472,1.9111039154884737,0.0037951098838095044,0,120686,110686,400000,384640
20,30,15000,1,15000,0.4844290657439446,0.6436781609195402,1.4411090553415806,0.0013192874659104384,0,368155,353155,400000,384640
20,30,20000,0,15360,,,,,,,,400000,384640
