pop,seed,checkpoint,reached,n_new,recall,precision,igd,hv_gap,n_outside_ref,raw_at_checkpoint,cache_hits_at_checkpoint,final_raw,final_cache_hits
200,17,6168,1,6168,0.43079584775086505,0.6604774535809018,1.6656617369780513,0.0025831915963002465,0,8445,2277,64199,44191
200,17,6611,1,6611,0.4619377162629758,0.6793893129770993,1.575787543501635,0.0023680097512113365,0,9292,2681,64199,44191
200,17,10000,1,10000,0.5916955017301038,0.789838337182448,1.068739521626146,0.001626472893491199,0,17214,7214,64199,44191
200,17,15000,1,15000,0.7352941176470589,0.8638211382113821,0.6690535364840716,0.0006226221644827388,0,35548,20548,64199,44191
200,17,20000,1,20000,0.8650519031141869,0.9398496240601504,0.3493006603998992,0.0005147387934192116,0,64143,44143,64199,44191
200,18,4696,1,4696,0.3373702422145329,0.5587392550143266,1.9136994490298371,0.0038610671856049157,0,5654,958,64600,44580
200,18,6168,1,6168,0.4031141868512111,0.6036269430051814,1.6353099859515998,0.002854859742072358,0,8126,1958,64600,44580
200,18,6611,1,6611,0.4204152249134948,0.6151898734177215,1.584607120182159,0.002814377107093973,0,8941,2330,64600,44580
200,18,10000,1,10000,0.5674740484429066,0.7592592592592593,1.113434617161538,0.0013161183886771614,0,16781,6781,64600,44580
200,18,15000,1,15000,0.7318339100346021,0.8545454545454545,0.6611074874096483,0.00020015545870100476,0,34355,19355,64600,44580
200,18,20000,1,20000,0.8339100346020761,0.9060150375939849,0.4022780850795683,0.00014227476259669254,0,64406,44406,64600,44580
200,19,4696,1,4696,0.3771626297577855,0.6264367816091954,1.926634365046395,0.0032530591133571323,0,5976,1280,69399,49390
200,19,6168,1,6168,0.4532871972318339,0.6787564766839378,1.6202458254255534,0.0025094419958565086,0,8549,2381,69399,49390
200,19,6611,1,6611,0.47058823529411764,0.681704260651629,1.521791854393723,0.002459417249995668,0,9400,2789,69399,49390
200,19,10000,1,10000,0.596885813148789,0.756578947368421,1.0823299052974713,0.002044623441617108,0,17555,7555,69399,49390
200,19,15000,1,15000,0.740484429065744,0.852589641434263,0.6541348992415187,0.0014053772442646371,0,36206,21206,69399,49390
200,19,20000,1,20000,0.8598615916955017,0.9307116104868914,0.3447478562214832,0.0004605080975571473,0,69340,49340,69399,49390
200,20,4696,1,4696,0.370242214532872,0.656441717791411,2.2029651762256504,0.004699496432989734,1,5786,1090,69998,49988
200,20,6168,1,6168,0.44982698961937717,0.7008086253369272,1.7652866500776594,0.00197873855043853,0,8604,2436,69998,49988
200,20,6611,1,6611,0.47058823529411764,0.7195767195767195,1.6509970376411327,0.0018994033873439276,0,9552,2941,69998,49988
200,20,10000,1,10000,0.5916955017301038,0.7755102040816326,1.0852164142333458,0.0009113169500633109,0,18340,8340,69998,49988
200,20,15000,1,15000,0.7474048442906575,0.8744939271255061,0.6755295160993873,0.0002966965914568715,0,37740,22740,69998,49988
200,20,20000,1,20000,0.8546712802768166,0.9233644859813084,0.36639350994610326,0.00023243499773941616,0,69936,49936,69998,49988
200,21,4696,1,4696,0.33217993079584773,0.5485714285714286,2.0248385673433558,0.0032462389051334966,0,5870,1174,67599,47584
200,21,6168,1,6168,0.42214532871972316,0.6321243523316062,1.6904100785333165,0.002283843318510376,0,8484,2316,67599,47584
200,21,6611,1,6611,0.44982698961937717,0.654911838790932,1.574190751655829,0.0020161532015334684,0,9383,2772,67599,47584
200,21,10000,1,10000,0.5674740484429066,0.7161572052401747,1.1368983776199137,0.0010942359741626135,0,17719,7719,67599,47584
200,21,15000,1,15000,0.7145328719723183,0.8050682261208577,0.6801817929417765,0.0005623157137380014,0,36404,21404,67599,47584
200,21,20000,1,20000,0.8339100346020761,0.8844036697247707,0.3812716043215241,0.0003140103648988461,0,67525,47525,67599,47584
200,22,4696,1,4696,0.36505190311418684,0.6045845272206304,1.9246218758853426,0.004682182013673101,0,5719,1023,64999,44980
200,22,6168,1,6168,0.43771626297577854,0.6520618556701031,1.6266502314846767,0.0036978862293261497,0,8214,2046,64999,44980
200,22,6611,1,6611,0.4515570934256055,0.6624365482233503,1.534728169203945,0.003387439506456689,0,9108,2497,64999,44980
200,22,10000,1,10000,0.610726643598616,0.8059360730593608,1.0613176104502193,0.0021911306641910723,0,16939,6939,64999,44980
